device_class_enc,medical_specialty_description_enc,implant_flag_bin,life_sustain_support_flag_bin,pathway
0,8,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,8,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,9,0,0,PMA
0,14,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,11,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,0,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,2,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,9,0,0,PMA
0,6,0,0,PMA
0,14,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,2,0,0,PMA
0,15,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,13,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,5,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,12,0,0,PMA
0,16,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,4,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,7,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,16,0,0,PMA
0,2,0,0,PMA
0,14,0,0,PMA
0,11,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,7,0,0,PMA
0,6,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,7,0,0,PMA
0,2,0,0,PMA
0,6,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,2,0,0,PMA
0,13,0,0,PMA
0,6,0,0,PMA
0,12,0,0,PMA
0,13,0,0,PMA
0,8,0,0,PMA
0,14,0,0,PMA
0,5,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,4,0,0,PMA
0,14,0,0,PMA
0,14,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,17,0,0,PMA
0,8,0,0,PMA
0,7,0,0,PMA
0,15,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,13,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,12,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,13,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,7,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,16,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,12,0,0,PMA
0,8,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,16,0,0,PMA
0,4,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,0,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,5,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,12,0,0,PMA
0,9,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,0,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,2,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,14,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,17,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,7,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,11,0,0,PMA
0,8,0,0,PMA
0,14,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,17,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,7,0,0,PMA
0,12,0,0,PMA
0,2,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,5,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,2,0,0,PMA
0,14,0,0,PMA
0,8,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,14,0,0,PMA
0,15,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,16,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,5,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,10,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,15,0,0,PMA
0,14,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,6,0,0,PMA
0,7,0,0,PMA
0,1,0,0,PMA
0,7,0,0,PMA
0,8,0,0,PMA
0,15,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,15,0,0,PMA
0,11,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,9,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,13,0,0,PMA
0,15,0,0,PMA
0,11,0,0,PMA
0,8,0,0,PMA
0,8,0,0,PMA
0,12,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,7,0,0,PMA
0,12,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,16,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,5,0,0,PMA
0,11,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,2,0,0,PMA
0,1,0,0,PMA
0,6,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,5,0,0,PMA
0,14,0,0,PMA
0,8,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,8,0,0,PMA
0,13,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,9,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,7,0,0,PMA
0,12,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,11,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,15,0,0,PMA
0,14,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,1,0,0,PMA
0,14,0,0,PMA
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
1,18,0,0,De Novo
